recency,frequency,monetary,cluster
641.0,1,1200.32,3
608.0,1,4801.28,3
633.0,1,1016.5,3
366.0,1,4801.28,1
998.0,1,5401.53,0
663.0,1,7502.0,3
784.0,1,300.08,0
884.0,1,136.35000000000002,0
848.0,1,650.56,0
879.0,1,7502.0,0
452.0,1,1016.5,1
910.0,1,4801.28,0
852.0,1,162.64,0
661.0,1,1200.32,3
386.0,1,83.68,1
357.0,1,1050.0,1
848.0,1,1200.32,0
385.0,1,300.08,1
1058.0,1,130.75,0
548.0,1,60.6,3
1061.0,1,242.4,0
883.0,1,7502.0,0
511.0,1,83.68,3
1033.0,1,20.92,0
726.0,1,322.56,3
122.0,1,20.92,1
580.0,1,46.92,3
844.0,1,130.75,0
575.0,1,26250.0,2
514.0,1,7502.0,3
447.0,1,1050.0,1
752.0,1,7502.0,3
849.0,1,5.23,0
691.0,1,896.0,3
967.0,1,46.92,0
689.0,1,365.94,3
821.0,1,300.08,0
945.0,1,650.56,0
509.0,1,365.94,3
122.0,1,378.75,1
969.0,1,7502.0,0
1029.0,1,2400.68,0
662.0,1,650.56,3
728.0,1,2700.7200000000003,3
640.0,1,896.0,3
938.0,1,15004.25,2
944.0,1,4801.28,0
782.0,1,130.75,0
781.0,1,47.07,0
364.0,1,1050.0,1
996.0,1,2700.7200000000003,0
880.0,1,162.64,0
881.0,1,1200.32,0
914.0,1,1200.32,0
721.0,1,136.35000000000002,3
357.0,1,47.07,1
850.0,1,20.92,0
940.0,1,7502.0,0
1029.0,1,83.68,0
787.0,1,2400.68,0
876.0,1,9450.0,2
849.0,1,650.56,0
997.0,1,162.64,0
480.0,1,365.94,3
1026.0,1,5.23,0
630.0,1,9602.72,2
604.0,1,47.07,3
754.0,1,300.08,3
604.0,1,40.66,3
726.0,1,35.84,3
426.0,1,1200.32,1
599.0,1,130.75,3
754.0,1,300.08,3
786.0,1,1050.0,0
969.0,1,1200.32,0
971.0,1,15004.25,2
691.0,1,47.07,3
392.0,1,7502.0,1
632.0,1,300.08,3
480.0,1,4801.28,3
755.0,1,1016.5,3
121.0,1,9602.72,1
850.0,1,5.23,0
1033.0,1,322.56,0
750.0,1,650.56,3
906.0,1,300.08,0
842.0,1,105.57,0
546.0,1,40.66,3
783.0,1,105.57,0
669.0,1,600.17,3
722.0,1,300.08,3
452.0,1,4801.28,1
1026.0,1,9602.72,2
783.0,1,7502.0,0
600.0,1,2700.7200000000003,3
334.0,1,1200.32,1
508.0,1,83.68,3
1064.0,1,40.66,0
511.0,1,5.23,3
417.0,1,143.36,1
452.0,1,1050.0,1
815.0,1,896.0,0
1030.0,1,20.92,0
363.0,1,7502.0,1
302.0,1,4801.28,1
943.0,1,7502.0,0
603.0,1,5.23,3
637.0,1,4801.28,3
30.0,1,130.75,1
482.0,1,9450.0,2
579.0,1,7502.0,3
541.0,1,9450.0,2
514.0,1,5.23,3
549.0,1,136.35000000000002,3
819.0,1,15004.25,2
427.0,1,2700.7200000000003,1
905.0,1,83.68,0
152.0,1,300.08,1
62.0,1,1200.32,1
689.0,1,4801.28,3
731.0,1,365.94,3
452.0,1,15004.25,2
448.0,1,1016.5,1
814.0,1,47.07,0
1003.0,1,4801.28,0
663.0,1,365.94,3
457.0,1,162.64,1
446.0,1,5.23,1
905.0,1,322.56,0
335.0,1,322.56,1
884.0,1,15.15,0
814.0,1,1200.32,0
814.0,1,573.44,0
421.0,1,1200.32,1
848.0,1,1016.5,0
967.0,1,1050.0,0
572.0,1,130.75,3
1025.0,1,20.92,0
486.0,1,650.56,3
486.0,1,9602.72,2
638.0,1,600.17,3
966.0,1,300.08,0
761.0,1,896.0,3
182.0,1,9602.72,1
786.0,1,130.75,0
275.0,1,20.92,1
967.0,1,40.66,0
152.0,1,2400.68,1
417.0,1,143.36,1
877.0,1,7502.0,0
847.0,1,143.36,0
940.0,1,35.84,0
389.0,1,16800.0,2
848.0,1,2700.7200000000003,0
386.0,1,365.94,1
488.0,1,4801.28,3
387.0,1,1200.32,1
1061.0,1,105.57,0
1061.0,1,9450.0,0
365.0,1,2700.7200000000003,1
691.0,1,300.08,3
452.0,1,896.0,1
759.0,1,365.94,3
721.0,1,4801.28,3
335.0,1,300.08,1
695.0,1,35.84,3
759.0,1,1200.32,3
665.0,1,1200.32,3
822.0,1,378.75,0
30.0,1,322.56,1
1002.0,1,573.44,0
754.0,1,130.75,3
813.0,1,2700.7200000000003,0
366.0,1,2700.7200000000003,1
906.0,1,365.94,0
61.0,1,4801.28,1
815.0,1,35.84,0
1054.0,1,130.75,0
604.0,1,15.15,3
661.0,1,5.23,3
512.0,1,9450.0,2
479.0,1,4801.28,1
452.0,1,2700.7200000000003,1
357.0,1,1200.32,1
485.0,1,5.23,3
487.0,1,365.94,3
880.0,1,1200.32,0
518.0,1,650.56,3
477.0,1,2400.68,3
964.0,1,2700.7200000000003,0
213.0,1,4801.28,1
569.0,1,7502.0,3
457.0,1,1050.0,1
1031.0,1,4801.28,0
842.0,1,20.92,0
366.0,1,7502.0,1
630.0,1,300.08,3
791.0,1,20.92,0
641.0,1,1200.32,3
427.0,1,40.66,1
303.0,1,9450.0,1
570.0,1,83.68,3
971.0,1,573.44,0
92.0,1,378.75,1
784.0,1,7502.0,0
812.0,1,1200.32,0
791.0,1,4801.28,0
514.0,1,322.56,3
852.0,1,1050.0,0
699.0,1,650.56,3
31.0,1,40.66,1
547.0,1,300.08,3
578.0,1,1016.5,3
486.0,1,4801.28,3
847.0,1,130.75,0
750.0,1,365.94,3
997.0,1,300.08,0
781.0,1,105.57,0
724.0,1,2400.68,3
600.0,1,322.56,3
852.0,1,1050.0,0
971.0,1,1200.32,0
540.0,1,47.07,3
390.0,1,7502.0,1
696.0,1,136.35000000000002,3
572.0,1,2700.7200000000003,3
1024.0,1,2700.7200000000003,0
668.0,1,40.66,3
392.0,1,16800.0,2
418.0,1,5.23,1
689.0,1,5401.53,3
850.0,1,600.17,0
448.0,1,300.08,1
478.0,1,47.07,3
1027.0,1,300.08,0
302.0,1,20.92,1
154.0,1,4801.28,1
964.0,1,573.44,0
1064.0,1,4801.28,0
875.0,1,573.44,0
695.0,1,2400.68,3
789.0,1,40.66,0
488.0,1,896.0,3
879.0,1,16800.0,2
359.0,1,5401.53,1
879.0,1,9450.0,2
1054.0,1,1200.32,0
450.0,1,40.66,1
970.0,1,47.07,0
969.0,1,5.23,0
945.0,1,7502.0,0
694.0,1,300.08,3
725.0,1,2700.7200000000003,3
639.0,1,650.56,3
393.0,1,15.15,1
578.0,1,2400.68,3
731.0,1,4801.28,3
30.0,1,2700.7200000000003,1
1004.0,1,4801.28,0
1023.0,1,322.56,0
215.0,1,1200.32,1
786.0,1,4200.0,0
849.0,1,5401.53,0
600.0,1,83.68,3
449.0,1,2700.7200000000003,1
689.0,1,300.08,3
911.0,1,2700.7200000000003,0
448.0,1,162.64,1
817.0,1,1016.5,0
417.0,1,2400.68,1
999.0,1,1200.32,0
1060.0,1,130.75,0
968.0,1,26250.0,2
882.0,1,2700.7200000000003,0
1026.0,1,7502.0,0
513.0,1,15004.25,2
92.0,1,573.44,1
539.0,1,130.75,3
726.0,1,7502.0,3
1056.0,1,600.17,0
539.0,1,896.0,3
724.0,1,4801.28,3
547.0,1,4801.28,3
965.0,1,650.56,0
423.0,1,4801.28,1
939.0,1,5401.53,0
1058.0,1,322.56,0
510.0,1,650.56,3
905.0,1,573.44,0
658.0,1,7502.0,3
792.0,1,47.07,0
579.0,1,2700.7200000000003,3
453.0,1,60.6,1
637.0,1,2700.7200000000003,3
761.0,1,1016.5,3
694.0,1,20.92,3
721.0,1,9450.0,2
421.0,1,1200.32,1
61.0,1,1016.5,1
641.0,1,242.4,3
1062.0,1,4801.28,0
513.0,1,4801.28,3
999.0,1,300.08,0
758.0,1,83.68,3
945.0,1,162.64,0
786.0,1,40.66,0
720.0,1,2700.7200000000003,3
755.0,1,573.44,3
607.0,1,322.56,3
1061.0,1,1200.32,0
725.0,1,1016.5,3
842.0,1,7502.0,0
1024.0,1,2700.7200000000003,0
906.0,1,11.73,0
417.0,1,322.56,1
669.0,1,4801.28,3
549.0,1,130.75,3
609.0,1,4200.0,3
691.0,1,378.75,3
1006.0,1,300.08,0
842.0,1,4801.28,0
851.0,1,293.25,0
540.0,1,4801.28,3
727.0,1,15004.25,2
363.0,1,7502.0,1
969.0,1,378.75,0
1064.0,1,136.35000000000002,0
939.0,1,9602.72,2
447.0,1,5401.53,1
726.0,1,130.75,3
1064.0,1,896.0,0
333.0,1,650.56,1
604.0,1,650.56,3
788.0,1,300.08,0
787.0,1,2700.7200000000003,0
788.0,1,47.07,0
394.0,1,11.73,1
366.0,1,300.08,1
548.0,1,1200.32,3
912.0,1,2700.7200000000003,0
1059.0,1,2700.7200000000003,0
422.0,1,1016.5,1
1057.0,1,15004.25,2
693.0,1,7502.0,3
631.0,1,573.44,3
154.0,1,20.92,1
394.0,1,162.64,1
1057.0,1,5401.53,0
913.0,1,5.23,0
996.0,1,2700.7200000000003,0
936.0,1,322.56,0
488.0,1,1200.32,3
784.0,1,60.6,0
509.0,1,2700.7200000000003,3
515.0,1,2700.7200000000003,3
447.0,1,143.36,1
357.0,1,7502.0,1
638.0,1,600.17,3
791.0,1,300.08,0
394.0,1,26250.0,2
1063.0,1,5.23,0
573.0,1,2400.68,3
760.0,1,300.08,3
721.0,1,15004.25,2
393.0,1,83.68,1
660.0,1,130.75,3
457.0,1,1200.32,1
274.0,1,5.23,1
1064.0,1,60.6,0
975.0,1,15004.25,2
424.0,1,2700.7200000000003,1
721.0,1,143.36,3
390.0,1,300.08,1
184.0,1,1200.32,1
998.0,1,47.07,0
395.0,1,4801.28,1
668.0,1,2700.7200000000003,3
1001.0,1,322.56,0
911.0,1,83.68,0
416.0,1,2700.7200000000003,1
790.0,1,1016.5,0
696.0,1,130.75,3
792.0,1,9602.72,2
945.0,1,2700.7200000000003,0
359.0,1,9450.0,2
752.0,1,300.08,3
1001.0,1,143.36,0
600.0,1,5401.53,3
972.0,1,365.94,0
755.0,1,11.73,3
969.0,1,1016.5,0
512.0,1,365.94,3
579.0,1,293.25,3
944.0,1,162.64,0
396.0,1,2700.7200000000003,1
781.0,1,187.68,0
633.0,1,1016.5,3
334.0,1,365.94,1
1033.0,1,2400.68,0
363.0,1,35.84,1
879.0,1,4801.28,0
945.0,1,26250.0,2
477.0,1,7502.0,1
303.0,1,60.6,1
416.0,1,9602.72,2
665.0,1,7502.0,3
517.0,1,40.66,3
574.0,1,7502.0,3
997.0,1,4801.28,0
844.0,1,143.36,0
941.0,1,4801.28,0
548.0,1,2400.68,3
878.0,1,242.4,0
722.0,1,2700.7200000000003,3
633.0,1,83.68,3
999.0,1,1200.32,0
245.0,1,1200.32,1
848.0,1,47.07,0
214.0,1,2400.68,1
912.0,1,47.07,0
944.0,1,4200.0,0
790.0,1,162.64,0
631.0,1,130.75,3
184.0,1,4801.28,1
666.0,1,4801.28,3
819.0,1,300.08,0
879.0,1,130.75,0
420.0,1,35.84,1
662.0,1,83.68,3
728.0,1,573.44,3
850.0,1,1200.32,0
1056.0,1,300.08,0
608.0,1,2700.7200000000003,3
761.0,1,1200.32,3
544.0,1,15004.25,2
604.0,1,1200.32,3
756.0,1,293.25,3
935.0,1,1200.32,0
304.0,1,11.73,1
691.0,1,20.92,3
607.0,1,650.56,3
903.0,1,9602.72,2
756.0,1,20.92,3
183.0,1,2400.68,1
545.0,1,40.66,3
483.0,1,365.94,3
243.0,1,322.56,1
641.0,1,40.66,3
725.0,1,15.15,3
62.0,1,9602.72,1
579.0,1,130.75,3
968.0,1,4801.28,0
61.0,1,322.56,1
729.0,1,20.92,3
876.0,1,15004.25,2
183.0,1,26250.0,2
969.0,1,600.17,0
1034.0,1,242.4,0
1000.0,1,2700.7200000000003,0
998.0,1,5401.53,0
758.0,1,5.23,3
725.0,1,896.0,3
574.0,1,162.64,3
606.0,1,4801.28,3
512.0,1,15004.25,2
756.0,1,2700.7200000000003,3
1060.0,1,1050.0,0
907.0,1,2700.7200000000003,0
545.0,1,650.56,3
784.0,1,242.4,0
576.0,1,2700.7200000000003,3
1028.0,1,83.68,0
1058.0,1,300.08,0
61.0,1,322.56,1
1065.0,1,47.07,0
364.0,1,650.56,1
1061.0,1,1016.5,0
390.0,1,7502.0,1
447.0,1,322.56,1
912.0,1,2400.68,0
659.0,1,4801.28,3
883.0,1,5.23,0
1024.0,1,600.17,0
334.0,1,60.6,1
640.0,1,143.36,3
967.0,1,2700.7200000000003,0
975.0,1,47.07,0
604.0,1,2700.7200000000003,3
630.0,1,130.75,3
603.0,1,7502.0,3
574.0,1,4801.28,3
852.0,1,378.75,0
601.0,1,9602.72,2
606.0,1,1200.32,3
634.0,1,378.75,3
302.0,1,162.64,1
658.0,1,162.64,3
513.0,1,47.07,3
545.0,1,300.08,3
387.0,1,650.56,1
817.0,1,7502.0,0
640.0,1,187.68,3
359.0,1,7502.0,1
578.0,1,105.57,3
788.0,1,300.08,0
969.0,1,35.84,0
360.0,1,9602.72,2
450.0,1,2700.7200000000003,1
999.0,1,650.56,0
574.0,1,40.66,3
944.0,1,46.92,0
1006.0,1,378.75,0
487.0,1,2700.7200000000003,3
392.0,1,378.75,1
909.0,1,896.0,0
214.0,1,5.23,1
1000.0,1,573.44,0
850.0,1,5.23,0
1027.0,1,136.35000000000002,0
874.0,1,60.6,0
667.0,1,1200.32,3
729.0,1,7502.0,3
275.0,1,47.07,1
1058.0,1,7502.0,0
845.0,1,242.4,0
152.0,1,600.17,1
418.0,1,20.92,1
386.0,1,300.08,1
697.0,1,83.68,3
602.0,1,60.6,3
1002.0,1,136.35000000000002,0
603.0,1,47.07,3
303.0,1,4801.28,1
939.0,1,7502.0,0
665.0,1,26250.0,2
936.0,1,2400.68,0
417.0,1,1016.5,1
154.0,1,35.84,1
969.0,1,1016.5,0
910.0,1,143.36,0
427.0,1,2700.7200000000003,1
448.0,1,378.75,1
304.0,1,20.92,1
1033.0,1,5.23,0
573.0,1,143.36,3
846.0,1,1200.32,0
693.0,1,300.08,3
975.0,1,40.66,0
427.0,1,7502.0,1
574.0,1,600.17,3
576.0,1,7502.0,3
639.0,1,7502.0,3
844.0,1,1200.32,0
364.0,1,600.17,1
362.0,1,650.56,1
356.0,1,2700.7200000000003,1
785.0,1,1016.5,0
819.0,1,15004.25,2
660.0,1,1016.5,3
92.0,1,322.56,1
245.0,1,2700.7200000000003,1
1001.0,1,300.08,0
750.0,1,5.23,3
275.0,1,130.75,1
548.0,1,15004.25,2
1058.0,1,365.94,0
816.0,1,4801.28,0
302.0,1,1200.32,1
92.0,1,573.44,1
698.0,1,1200.32,3
513.0,1,9602.72,2
1033.0,1,60.6,0
426.0,1,162.64,1
542.0,1,143.36,3
878.0,1,378.75,0
385.0,1,35.84,1
519.0,1,162.64,3
546.0,1,15004.25,2
843.0,1,162.64,0
843.0,1,4801.28,0
417.0,1,7502.0,1
695.0,1,4801.28,3
909.0,1,4801.28,0
690.0,1,896.0,3
540.0,1,130.75,3
1061.0,1,650.56,0
539.0,1,143.36,3
450.0,1,7502.0,1
446.0,1,47.07,1
851.0,1,83.68,0
153.0,1,1200.32,1
940.0,1,5401.53,0
603.0,1,47.07,3
449.0,1,11.73,1
579.0,1,1016.5,3
574.0,1,2400.68,3
575.0,1,1050.0,3
420.0,1,83.68,1
973.0,1,143.36,0
975.0,1,11.73,0
416.0,1,650.56,1
427.0,1,136.35000000000002,1
786.0,1,365.94,0
214.0,1,7502.0,1
304.0,1,130.75,1
634.0,1,1016.5,3
449.0,1,600.17,1
419.0,1,187.68,1
875.0,1,7502.0,0
92.0,1,26250.0,2
636.0,1,7502.0,3
811.0,1,15004.25,2
392.0,1,1200.32,1
604.0,1,1200.32,3
574.0,1,1200.32,3
544.0,1,143.36,3
421.0,1,1200.32,1
664.0,1,300.08,3
845.0,1,7502.0,0
694.0,1,300.08,3
365.0,1,4801.28,1
730.0,1,2700.7200000000003,3
516.0,1,1200.32,3
243.0,1,4801.28,1
570.0,1,16800.0,2
421.0,1,136.35000000000002,1
754.0,1,162.64,3
973.0,1,2700.7200000000003,0
966.0,1,1016.5,0
519.0,1,9602.72,2
912.0,1,11.73,0
877.0,1,2700.7200000000003,0
820.0,1,650.56,0
943.0,1,1200.32,0
1006.0,1,650.56,0
580.0,1,20.92,3
700.0,1,1016.5,3
385.0,1,20.92,1
541.0,1,35.84,3
723.0,1,46.92,3
450.0,1,600.17,1
1065.0,1,896.0,0
121.0,1,162.64,1
578.0,1,130.75,3
904.0,1,2700.7200000000003,0
910.0,1,300.08,0
816.0,1,573.44,0
577.0,1,136.35000000000002,3
944.0,1,2700.7200000000003,0
0.0,1,242.4,1
907.0,1,20.92,0
122.0,1,47.07,1
427.0,1,4801.28,1
974.0,1,46.92,0
665.0,1,4801.28,3
730.0,1,293.25,3
1034.0,1,47.07,0
975.0,1,2700.7200000000003,0
660.0,1,1200.32,3
753.0,1,600.17,3
123.0,1,4801.28,1
759.0,1,5.23,3
815.0,1,2700.7200000000003,0
761.0,1,47.07,3
909.0,1,300.08,0
276.0,1,143.36,1
365.0,1,130.75,1
658.0,1,15004.25,2
1026.0,1,5.23,0
542.0,1,573.44,3
944.0,1,4801.28,0
541.0,1,1016.5,3
422.0,1,573.44,1
0.0,1,20.92,1
632.0,1,300.08,3
1.0,1,2400.68,1
514.0,1,1200.32,3
751.0,1,300.08,3
783.0,1,4801.28,0
243.0,1,5401.53,1
969.0,1,4801.28,0
609.0,1,4801.28,3
878.0,1,130.75,0
357.0,1,896.0,1
973.0,1,130.75,0
243.0,1,7502.0,1
1034.0,1,40.66,0
883.0,1,1050.0,0
1.0,1,300.08,1
913.0,1,896.0,0
721.0,1,300.08,3
975.0,1,20.92,0
844.0,1,130.75,0
755.0,1,2700.7200000000003,3
908.0,1,300.08,0
245.0,1,600.17,1
914.0,1,2700.7200000000003,0
878.0,1,600.17,0
359.0,1,40.66,1
488.0,1,40.66,3
356.0,1,60.6,1
302.0,1,300.08,1
182.0,1,5.23,1
91.0,1,5401.53,1
91.0,1,300.08,1
215.0,1,143.36,1
334.0,1,7502.0,1
661.0,1,15.15,3
911.0,1,2400.68,0
478.0,1,600.17,3
912.0,1,5.23,0
334.0,1,162.64,1
519.0,1,1200.32,3
875.0,1,2400.68,0
945.0,1,1016.5,0
546.0,1,1016.5,3
538.0,1,573.44,3
912.0,1,7502.0,0
692.0,1,4801.28,3
569.0,1,162.64,3
574.0,1,60.6,3
698.0,1,4801.28,3
213.0,1,896.0,1
182.0,1,136.35000000000002,1
478.0,1,2700.7200000000003,3
996.0,1,300.08,0
514.0,1,2400.68,3
756.0,1,5401.53,3
690.0,1,2700.7200000000003,3
389.0,1,2700.7200000000003,1
605.0,1,136.35000000000002,3
420.0,1,300.08,1
720.0,1,300.08,3
784.0,1,187.68,0
907.0,1,1200.32,0
454.0,1,7502.0,1
214.0,1,300.08,1
971.0,1,1200.32,0
631.0,1,40.66,3
1023.0,1,7502.0,0
699.0,1,9450.0,2
484.0,1,20.92,3
417.0,1,1200.32,1
579.0,1,600.17,3
245.0,1,300.08,1
578.0,1,322.56,3
1034.0,1,4801.28,0
791.0,1,650.56,0
843.0,1,293.25,0
638.0,1,365.94,3
846.0,1,130.75,0
424.0,1,1016.5,1
972.0,1,2700.7200000000003,0
691.0,1,300.08,3
667.0,1,300.08,3
1034.0,1,2400.68,0
758.0,1,5.23,3
852.0,1,650.56,0
814.0,1,2400.68,0
880.0,1,162.64,0
610.0,1,1016.5,3
938.0,1,4801.28,0
512.0,1,143.36,3
455.0,1,15.15,1
755.0,1,143.36,3
689.0,1,47.07,3
1057.0,1,2700.7200000000003,0
846.0,1,130.75,0
665.0,1,5.23,3
640.0,1,322.56,3
914.0,1,1200.32,0
723.0,1,11.73,3
995.0,1,365.94,0
945.0,1,83.68,0
184.0,1,2700.7200000000003,1
122.0,1,4801.28,1
1027.0,1,7502.0,0
574.0,1,2700.7200000000003,3
723.0,1,378.75,3
999.0,1,7502.0,0
937.0,1,47.07,0
882.0,1,1200.32,0
904.0,1,7502.0,0
1065.0,1,300.08,0
387.0,1,7502.0,1
973.0,1,7502.0,0
728.0,1,2700.7200000000003,3
478.0,1,300.08,3
632.0,1,2700.7200000000003,3
419.0,1,1016.5,1
542.0,1,300.08,3
423.0,1,130.75,1
815.0,1,7502.0,0
510.0,1,47.07,3
579.0,1,650.56,3
478.0,1,130.75,3
934.0,1,20.92,0
661.0,1,4801.28,3
690.0,1,15004.25,2
544.0,1,130.75,3
364.0,1,1050.0,1
455.0,1,1016.5,1
909.0,1,20.92,0
542.0,1,60.6,3
636.0,1,4801.28,3
1027.0,1,9450.0,2
996.0,1,5.23,0
422.0,1,7502.0,1
570.0,1,26250.0,2
516.0,1,1200.32,3
874.0,1,11.73,0
695.0,1,83.68,3
660.0,1,9602.72,2
634.0,1,1200.32,3
1004.0,1,5.23,0
974.0,1,650.56,0
390.0,1,322.56,1
450.0,1,83.68,1
1055.0,1,7502.0,0
784.0,1,1200.32,0
604.0,1,300.08,3
944.0,1,47.07,0
608.0,1,573.44,3
761.0,1,9450.0,2
122.0,1,9602.72,1
936.0,1,2400.68,0
545.0,1,1200.32,3
541.0,1,365.94,3
599.0,1,15004.25,2
599.0,1,47.07,3
395.0,1,365.94,1
850.0,1,1200.32,0
997.0,1,130.75,0
974.0,1,322.56,0
904.0,1,300.08,0
1001.0,1,300.08,0
387.0,1,7502.0,1
452.0,1,2700.7200000000003,1
576.0,1,2700.7200000000003,3
813.0,1,300.08,0
542.0,1,378.75,3
304.0,1,2400.68,1
751.0,1,40.66,3
914.0,1,20.92,0
819.0,1,35.84,0
421.0,1,300.08,1
215.0,1,7502.0,1
576.0,1,47.07,3
847.0,1,300.08,0
518.0,1,60.6,3
790.0,1,143.36,0
1003.0,1,300.08,0
843.0,1,40.66,0
276.0,1,1200.32,1
570.0,1,5401.53,3
937.0,1,650.56,0
940.0,1,1016.5,0
935.0,1,136.35000000000002,0
549.0,1,15.15,3
816.0,1,4801.28,0
635.0,1,83.68,3
274.0,1,20.92,1
359.0,1,2700.7200000000003,1
786.0,1,1050.0,0
389.0,1,1200.32,1
694.0,1,40.66,3
515.0,1,47.07,3
815.0,1,1200.32,0
386.0,1,7502.0,1
752.0,1,7502.0,3
1030.0,1,1200.32,0
845.0,1,47.07,0
812.0,1,4801.28,0
730.0,1,7502.0,3
812.0,1,46.92,0
601.0,1,4801.28,3
511.0,1,650.56,3
936.0,1,130.75,0
1006.0,1,2700.7200000000003,0
874.0,1,162.64,0
786.0,1,60.6,0
876.0,1,162.64,0
695.0,1,2400.68,3
935.0,1,4801.28,0
518.0,1,4801.28,3
600.0,1,60.6,3
450.0,1,365.94,1
30.0,1,2400.68,1
184.0,1,9450.0,1
519.0,1,573.44,3
578.0,1,896.0,3
874.0,1,2700.7200000000003,0
0.0,1,7502.0,1
1061.0,1,4801.28,0
419.0,1,573.44,1
392.0,1,40.66,1
1054.0,1,293.25,0
1029.0,1,4801.28,0
356.0,1,300.08,1
875.0,1,20.92,0
669.0,1,293.25,3
634.0,1,2700.7200000000003,3
791.0,1,35.84,0
519.0,1,650.56,3
478.0,1,46.92,3
879.0,1,2400.68,0
570.0,1,1200.32,3
480.0,1,2400.68,3
484.0,1,2700.7200000000003,3
695.0,1,1200.32,3
385.0,1,365.94,1
728.0,1,20.92,3
731.0,1,300.08,3
1025.0,1,7502.0,0
669.0,1,300.08,3
660.0,1,300.08,3
1064.0,1,162.64,0
911.0,1,365.94,0
244.0,1,47.07,1
789.0,1,130.75,0
696.0,1,7502.0,3
508.0,1,47.07,3
1060.0,1,1200.32,0
630.0,1,20.92,3
849.0,1,1200.32,0
486.0,1,16800.0,2
483.0,1,1200.32,3
968.0,1,600.17,0
817.0,1,365.94,0
122.0,1,650.56,1
852.0,1,1016.5,0
939.0,1,650.56,0
945.0,1,2700.7200000000003,0
1005.0,1,46.92,0
360.0,1,7502.0,1
815.0,1,15004.25,2
609.0,1,4801.28,3
883.0,1,7502.0,0
731.0,1,5.23,3
822.0,1,573.44,0
509.0,1,7502.0,3
1032.0,1,7502.0,0
998.0,1,5401.53,0
632.0,1,650.56,3
908.0,1,15004.25,2
790.0,1,7502.0,0
478.0,1,60.6,3
396.0,1,40.66,1
1060.0,1,2700.7200000000003,0
853.0,1,35.84,0
880.0,1,35.84,0
386.0,1,1200.32,1
1065.0,1,365.94,0
453.0,1,1200.32,1
452.0,1,2700.7200000000003,1
244.0,1,1200.32,1
1062.0,1,2700.7200000000003,0
607.0,1,162.64,3
1002.0,1,300.08,0
761.0,1,35.84,3
882.0,1,15.15,0
243.0,1,5401.53,1
818.0,1,300.08,0
668.0,1,105.57,3
577.0,1,300.08,3
662.0,1,896.0,3
631.0,1,365.94,3
572.0,1,300.08,3
972.0,1,300.08,0
1026.0,1,365.94,0
547.0,1,7502.0,3
666.0,1,11.73,3
999.0,1,4801.28,0
998.0,1,16800.0,2
811.0,1,1200.32,0
364.0,1,1016.5,1
477.0,1,47.07,3
213.0,1,20.92,1
814.0,1,7502.0,0
540.0,1,105.57,3
303.0,1,322.56,1
820.0,1,40.66,0
756.0,1,1016.5,3
603.0,1,130.75,3
577.0,1,15004.25,2
571.0,1,2700.7200000000003,3
816.0,1,1200.32,0
630.0,1,896.0,3
485.0,1,5.23,3
423.0,1,650.56,1
662.0,1,7502.0,3
393.0,1,1200.32,1
365.0,1,40.66,1
848.0,1,20.92,0
425.0,1,300.08,1
751.0,1,40.66,3
903.0,1,300.08,0
608.0,1,650.56,3
730.0,1,187.68,3
482.0,1,2700.7200000000003,3
454.0,1,650.56,1
700.0,1,143.36,3
970.0,1,4801.28,0
91.0,1,7502.0,1
757.0,1,4801.28,3
942.0,1,7502.0,0
488.0,1,136.35000000000002,3
849.0,1,130.75,0
781.0,1,2700.7200000000003,0
1054.0,1,5.23,0
853.0,1,1016.5,0
724.0,1,2700.7200000000003,3
883.0,1,20.92,0
518.0,1,7502.0,3
667.0,1,9602.72,2
910.0,1,35.84,0
608.0,1,5401.53,3
759.0,1,650.56,3
1031.0,1,4801.28,0
905.0,1,322.56,0
213.0,1,1016.5,1
604.0,1,1200.32,3
425.0,1,7502.0,1
632.0,1,365.94,3
845.0,1,242.4,0
640.0,1,7502.0,3
1056.0,1,5.23,0
970.0,1,60.6,0
754.0,1,9450.0,2
972.0,1,20.92,0
660.0,1,2700.7200000000003,3
876.0,1,2700.7200000000003,0
575.0,1,105.57,3
791.0,1,1200.32,0
658.0,1,136.35000000000002,3
998.0,1,4801.28,0
515.0,1,4801.28,3
723.0,1,20.92,3
1027.0,1,300.08,0
690.0,1,47.07,3
641.0,1,5.23,3
666.0,1,1200.32,3
905.0,1,47.07,0
907.0,1,4801.28,0
731.0,1,162.64,3
184.0,1,242.4,1
820.0,1,143.36,0
972.0,1,47.07,0
760.0,1,5.23,3
725.0,1,1016.5,3
969.0,1,300.08,0
909.0,1,300.08,0
154.0,1,2700.7200000000003,1
1060.0,1,83.68,0
245.0,1,378.75,1
692.0,1,7502.0,3
639.0,1,365.94,3
154.0,1,47.07,1
334.0,1,136.35000000000002,1
396.0,1,40.66,1
357.0,1,4200.0,1
1060.0,1,15004.25,2
599.0,1,300.08,3
943.0,1,2700.7200000000003,0
878.0,1,4200.0,0
448.0,1,7502.0,1
721.0,1,650.56,3
820.0,1,7502.0,0
276.0,1,573.44,1
726.0,1,5401.53,3
845.0,1,40.66,0
996.0,1,47.07,0
998.0,1,5401.53,0
1027.0,1,242.4,0
509.0,1,40.66,3
448.0,1,7502.0,1
365.0,1,1050.0,1
722.0,1,1200.32,3
883.0,1,187.68,0
481.0,1,40.66,3
755.0,1,40.66,3
728.0,1,2400.68,3
448.0,1,5.23,1
